time,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,quat0,quat1,quat2,quat3,acc0,acc1,acc2,gyro0,gyro2,gyro2
60676,49,139,332,70,29,21,24,19,5603,-1630,-12213,-9233,1136,1405,-280,469,25,196
60690,46,130,314,70,30,23,23,20,5634,-1634,-12261,-9149,1187,1408,-334,476,-2,230
60713,43,128,323,72,28,23,23,22,5668,-1650,-12316,-9051,1217,1342,-368,533,-43,288
60736,40,125,264,64,28,24,25,23,5700,-1672,-12377,-8943,1223,1386,-430,563,-71,344
60750,40,102,206,54,26,24,23,25,5732,-1707,-12439,-8829,1250,1365,-471,559,-109,404
60773,39,91,156,51,30,24,23,28,5762,-1757,-12501,-8712,1251,1344,-502,535,-161,472
60796,35,101,150,49,28,21,22,27,5786,-1826,-12564,-8590,1260,1325,-532,517,-247,544
60810,26,106,164,61,31,21,22,26,5807,-1914,-12624,-8468,1287,1272,-538,481,-318,605
60833,26,111,177,63,36,21,21,26,5831,-2013,-12678,-8347,1374,1264,-560,442,-336,639
60856,29,116,202,65,38,22,22,30,5856,-2113,-12729,-8226,1498,1251,-602,424,-333,614
60871,29,117,201,65,36,21,21,28,5882,-2208,-12771,-8116,1602,1268,-695,343,-275,569
60893,30,121,200,66,35,22,22,26,5908,-2301,-12805,-8018,1636,1235,-753,255,-231,522
60916,30,110,171,53,31,21,23,27,5930,-2393,-12840,-7918,1618,1176,-819,246,-225,516
60930,30,105,160,50,28,24,20,26,5946,-2481,-12883,-7808,1600,1142,-846,311,-264,501
60953,33,116,133,54,24,25,22,20,5942,-2566,-12938,-7691,1626,1175,-955,345,-342,460
60976,36,117,142,56,25,26,21,23,5917,-2660,-12999,-7576,1640,1165,-981,321,-474,433
60999,38,96,133,55,28,25,20,24,5870,-2760,-13065,-7462,1639,1143,-1030,295,-594,402
61013,63,101,132,56,30,29,24,28,5807,-2870,-13134,-7348,1638,1106,-1067,269,-692,398
61035,65,99,125,53,26,25,24,33,5731,-2983,-13204,-7237,1689,1180,-1073,267,-786,395
61059,63,80,120,46,25,26,23,34,5643,-3094,-13273,-7133,1729,1197,-1079,244,-847,344
61073,63,95,95,40,25,25,24,35,5546,-3202,-13338,-7039,1730,1206,-1018,220,-908,303
61095,64,104,116,40,25,25,23,35,5443,-3303,-13402,-6949,1703,1158,-990,226,-936,245
61119,41,106,129,39,25,22,22,32,5342,-3392,-13466,-6860,1681,1101,-1009,235,-904,178
61133,37,106,147,40,25,21,22,29,5256,-3473,-13520,-6780,1676,1056,-1031,201,-793,156
61155,42,115,143,38,26,18,22,27,5186,-3543,-13564,-6711,1669,1017,-1056,158,-664,130
61179,40,107,149,42,27,17,26,24,5143,-3604,-13595,-6648,1636,1005,-1024,163,-507,164
61193,38,99,133,39,26,17,30,23,5116,-3660,-13622,-6581,1614,962,-1033,195,-413,181
61215,38,94,114,37,23,18,30,24,5096,-3711,-13644,-6522,1583,991,-1078,169,-332,194
61239,38,103,92,41,24,18,30,26,5081,-3755,-13662,-6471,1547,1045,-1125,147,-255,201
61253,35,97,98,41,28,18,28,27,5074,-3799,-13674,-6427,1537,1075,-1146,116,-189,228
61275,34,84,91,42,32,20,33,28,5068,-3837,-13683,-6390,1523,1103,-1159,104,-154,219
61299,34,100,108,45,36,22,33,34,5063,-3866,-13690,-6361,1522,1124,-1172,83,-110,174
61313,32,108,109,41,39,21,31,33,5055,-3886,-13696,-6342,1564,1135,-1189,52,-97,109
61336,32,111,111,37,39,21,31,34,5043,-3900,-13700,-6334,1561,1151,-1155,8,-101,63
61358,31,110,99,36,34,23,33,33,5032,-3910,-13704,-6329,1573,1118,-1145,4,-95,21
61373,30,112,130,32,30,21,25,34,5021,-3915,-13708,-6325,1566,1092,-1142,2,-77,-12
61396,28,102,140,27,27,18,19,28,5016,-3915,-13710,-6325,1548,1067,-1118,-11,-41,-29
61426,30,107,141,32,24,19,20,33,5016,-3915,-13710,-6324,1520,1061,-1123,-2,8,-16
61433,28,97,144,36,24,19,24,29,5019,-3913,-13708,-6328,1512,1035,-1122,-31,29,-29
61456,24,95,151,37,26,17,22,28,5021,-3909,-13703,-6340,1501,1019,-1111,-73,45,-48
61478,22,101,141,38,25,18,25,27,5023,-3906,-13698,-6351,1487,1043,-1124,-73,56,-36
61493,34,106,125,45,24,20,27,28,5024,-3907,-13692,-6361,1494,1042,-1126,-78,35,-14
61516,32,85,128,46,25,21,28,22,5020,-3912,-13688,-6372,1443,1079,-1119,-80,17,17
61539,34,96,126,41,24,21,25,23,5007,-3925,-13683,-6383,1444,1092,-1080,-98,-59,38
61553,35,103,126,41,25,20,24,27,4983,-3937,-13680,-6402,1475,1098,-1057,-133,-118,-17
61576,37,128,122,41,29,20,22,27,4951,-3950,-13677,-6425,1496,1136,-1060,-156,-155,-28
61598,29,148,125,36,28,19,21,29,4915,-3967,-13674,-6448,1488,1157,-1032,-159,-195,-14
61613,35,159,115,29,27,21,20,30,4882,-3985,-13671,-6470,1465,1115,-974,-146,-203,-13
61636,36,155,111,29,30,21,20,30,4852,-4000,-13668,-6488,1444,1084,-960,-121,-186,-22
61658,43,164,127,30,29,22,22,27,4829,-4007,-13667,-6505,1442,1092,-981,-100,-137,-43
61673,43,140,125,29,27,20,23,28,4809,-4010,-13664,-6523,1415,1094,-942,-84,-111,-50
61696,45,108,117,25,28,22,22,25,4796,-4006,-13659,-6545,1396,1133,-958,-86,-44,-50
61718,42,94,116,23,28,22,24,25,4794,-4004,-13649,-6569,1389,1124,-932,-90,6,-23
61733,42,88,114,22,24,22,26,25,4802,-3999,-13636,-6592,1369,1101,-931,-79,67,-5
61755,37,66,85,21,27,22,26,24,4820,-3993,-13621,-6615,1380,1093,-926,-73,123,11
61778,41,73,77,22,27,23,28,24,4850,-3983,-13603,-6635,1425,1085,-948,-57,186,5
61793,39,75,85,22,25,21,32,27,4886,-3970,-13587,-6650,1441,1102,-985,-24,230,15
61815,42,86,96,23,25,20,31,26,4924,-3955,-13570,-6665,1406,1112,-998,-22,262,32
61838,42,110,107,27,25,22,29,26,4973,-3939,-13549,-6681,1379,1141,-968,-9,324,80
61853,40,107,112,34,24,22,28,26,5020,-3927,-13528,-6695,1369,1104,-945,-13,307,83
61875,36,122,126,34,23,21,26,25,5068,-3914,-13508,-6707,1394,1109,-939,3,298,82
61898,42,122,124,36,28,22,18,22,5109,-3899,-13493,-6714,1387,1117,-917,37,260,65
61913,49,118,162,49,32,22,16,29,5149,-3888,-13481,-6715,1379,1095,-876,70,219,85
61935,48,108,158,48,33,21,23,31,5193,-3877,-13472,-6705,1372,1109,-861,136,218,119
61958,48,113,166,47,34,21,24,33,5240,-3861,-13465,-6691,1386,1138,-866,181,235,124
61981,50,97,180,54,33,22,23,33,5286,-3839,-13461,-6676,1447,1122,-873,193,232,69
61995,46,98,209,60,31,21,23,33,5334,-3806,-13456,-6667,1513,1187,-947,184,290,19
62018,37,105,220,78,29,20,27,28,5384,-3764,-13452,-6659,1584,1219,-964,196,310,-19
62041,34,93,235,90,34,19,21,25,5425,-3717,-13450,-6657,1591,1222,-960,177,284,-80
62055,33,96,239,89,30,19,20,24,5459,-3666,-13451,-6654,1551,1217,-975,178,274,-111
62078,32,101,218,84,31,19,23,23,5479,-3615,-13459,-6649,1575,1199,-985,175,194,-157
62101,29,100,194,86,33,23,30,22,5482,-3567,-13471,-6648,1576,1213,-1022,128,115,-194
62115,26,94,183,67,34,25,28,20,5468,-3532,-13485,-6651,1553,1205,-1024,67,25,-184
62138,28,99,167,53,31,26,28,20,5445,-3511,-13500,-6651,1501,1138,-1007,38,-61,-147
62161,28,90,151,53,36,27,31,19,5418,-3501,-13516,-6646,1453,1068,-984,27,-112,-121
62175,27,85,155,58,35,26,30,20,5389,-3500,-13532,-6638,1446,1001,-969,7,-152,-100
62198,26,88,164,52,32,25,26,21,5362,-3508,-13545,-6628,1458,990,-951,5,-175,-56
62221,29,85,116,48,31,23,25,24,5341,-3524,-13557,-6613,1443,999,-954,14,-166,13
62235,39,81,114,48,32,22,27,24,5330,-3547,-13564,-6594,1445,986,-956,28,-135,77
62258,41,83,122,50,26,25,27,24,5330,-3566,-13571,-6570,1421,1005,-953,74,-75,106
62281,40,80,131,47,31,24,27,24,5335,-3577,-13578,-6546,1454,1001,-960,95,-41,79
62295,40,78,133,46,35,24,24,23,5343,-3585,-13582,-6525,1448,1046,-985,91,0,88
62318,38,89,139,50,35,24,28,20,5356,-3596,-13582,-6508,1491,1070,-961,80,5,106
62341,28,90,136,48,32,24,28,22,5366,-3606,-13583,-6493,1523,1070,-988,61,-3,89
62355,26,89,147,50,32,22,27,22,5374,-3611,-13584,-6481,1514,1070,-1009,54,16,57
62378,24,91,172,51,29,22,27,23,5383,-3613,-13586,-6470,1504,1048,-1050,45,47,40
62401,23,91,165,53,25,21,27,25,5396,-3611,-13586,-6459,1485,1039,-1065,41,84,38
62415,23,78,159,52,23,20,25,30,5407,-3612,-13587,-6448,1472,1024,-1053,36,69,42
62438,39,115,201,54,24,21,28,29,5412,-3618,-13590,-6433,1447,997,-1060,38,28,53
62461,39,122,203,54,29,23,27,28,5413,-3630,-13595,-6416,1442,1020,-1064,40,-8,90
62475,39,117,172,51,28,23,26,30,5410,-3645,-13600,-6398,1472,1051,-1054,47,-44,101
62498,39,115,172,52,28,22,27,28,5405,-3663,-13605,-6383,1473,1049,-1014,39,-79,105
62521,40,121,200,55,32,22,26,23,5399,-3680,-13607,-6372,1484,1062,-982,29,-87,97
62535,23,93,198,58,32,20,18,23,5395,-3698,-13608,-6363,1500,1070,-964,27,-86,108
62558,23,87,197,57,29,18,23,27,5396,-3713,-13608,-6354,1501,1076,-963,36,-55,111
62581,25,89,199,59,29,18,24,26,5405,-3724,-13605,-6346,1491,1065,-970,41,4,106
62595,27,91,191,55,31,18,22,26,5416,-3729,-13603,-6337,1491,1048,-943,66,12,80
62618,27,105,190,65,28,17,23,25,5422,-3732,-13606,-6325,1461,1041,-960,81,-3,72
62641,33,109,161,67,29,19,25,29,5428,-3739,-13608,-6313,1503,1047,-1002,66,-10,76
62655,33,108,143,61,27,18,25,30,5438,-3748,-13606,-6303,1556,1057,-1012,48,8,89
62678,30,109,143,61,27,19,25,31,5448,-3756,-13605,-6292,1559,1033,-1009,53,5,80
62701,29,110,155,62,24,19,25,30,5454,-3765,-13607,-6277,1571,1041,-1023,70,-23,78
62715,38,119,123,50,25,22,26,34,5458,-3775,-13609,-6263,1559,1029,-1022,58,-33,82
62738,37,115,109,42,27,21,29,31,5461,-3790,-13608,-6252,1559,1019,-1016,29,-39,95
62761,37,110,141,42,27,21,24,29,5463,-3805,-13609,-6240,1594,1017,-1017,39,-57,82
62775,38,113,161,42,27,20,27,29,5464,-3817,-13611,-6227,1556,1016,-1014,51,-57,84
62798,37,119,153,37,28,21,27,30,5461,-3831,-13613,-6215,1523,1001,-1022,34,-59,82
62821,28,91,169,39,26,18,25,29,5461,-3847,-13613,-6206,1534,983,-1020,13,-55,85
62843,23,88,177,44,21,17,20,28,5465,-3862,-13612,-6197,1549,980,-1038,12,-22,89
62858,21,94,177,61,27,21,25,28,5475,-3878,-13605,-6193,1579,981,-1020,-11,7,106
62881,23,89,166,63,29,22,23,29,5485,-3895,-13598,-6188,1543,974,-1023,-9,12,110
62903,23,83,164,65,32,24,25,29,5498,-3909,-13591,-6181,1565,961,-1016,4,25,106
62918,22,80,156,63,35,29,31,30,5512,-3923,-13586,-6173,1560,967,-1016,19,24,107
62941,24,79,161,61,36,31,33,28,5525,-3935,-13580,-6165,1549,951,-1036,12,39,103
62963,25,74,138,47,39,30,32,26,5539,-3948,-13574,-6158,1544,940,-1032,6,45,101
62979,23,77,138,65,63,36,32,22,5553,-3960,-13569,-6150,1555,923,-1030,12,37,95
63001,22,79,156,70,65,39,32,25,5572,-3977,-13561,-6140,1616,915,-1026,11,44,118
63023,25,78,141,73,68,37,27,24,5603,-4001,-13546,-6129,1719,951,-1086,-2,91,183
63038,36,92,120,78,91,41,29,29,5636,-4022,-13533,-6112,1652,932,-1067,46,110,193
63061,39,104,142,96,108,63,39,31,5685,-4042,-13516,-6092,1613,897,-1024,72,187,234
63083,55,123,139,99,119,75,46,42,5737,-4060,-13500,-6068,1611,895,-1037,105,209,251
63098,76,120,124,102,158,76,52,43,5810,-4078,-13472,-6048,1709,903,-1058,85,327,288
63121,80,119,121,102,195,103,62,49,5889,-4075,-13445,-6033,1795,941,-1071,120,391,200
63143,86,117,136,148,248,175,97,67,5951,-4054,-13429,-6023,1663,922,-1068,132,374,78
63158,89,118,128,182,265,209,111,75,6028,-4031,-13400,-6025,1649,888,-1036,69,490,93
63181,85,119,141,243,303,221,116,76,6079,-4017,-13386,-6015,1663,875,-1039,95,312,74
63211,82,134,169,293,392,289,153,96,6125,-4000,-13372,-6012,1683,899,-993,79,281,47
63218,82,140,179,323,430,312,163,98,6151,-3983,-13364,-6012,1699,893,-997,47,187,-12
63241,74,133,167,324,455,280,145,86,6153,-3955,-13367,-6022,1615,894,-986,16,101,-130
63263,81,132,162,309,460,263,138,83,6128,-3929,-13380,-6037,1619,898,-979,-29,-43,-208
63278,80,111,144,270,442,254,135,81,6088,-3909,-13397,-6052,1612,845,-975,-65,-137,-243
63301,67,88,108,217,354,174,90,54,6051,-3900,-13408,-6070,1582,843,-968,-109,-129,-183
63323,62,87,100,171,286,109,65,42,6021,-3899,-13412,-6092,1558,842,-919,-141,-111,-132
63338,64,88,110,128,184,104,65,45,5987,-3906,-13416,-6112,1556,871,-946,-153,-136,-85
63361,51,74,142,114,132,71,58,36,5957,-3921,-13416,-6133,1582,894,-968,-177,-123,-35
63384,46,92,150,92,89,47,47,30,5937,-3939,-13408,-6158,1609,899,-913,-191,-98,-9
63398,47,95,151,81,74,42,44,32,5906,-3956,-13408,-6176,1588,923,-935,-155,-156,-20
63421,45,89,154,82,80,41,42,32,5876,-3967,-13412,-6190,1603,953,-949,-112,-152,-33
63444,38,94,169,91,88,47,42,28,5865,-3974,-13405,-6211,1626,946,-810,-103,-87,-25
63458,37,100,137,97,94,51,37,28,5873,-3972,-13396,-6224,1649,957,-877,-39,34,-4
63481,31,98,140,94,92,52,37,27,5884,-3971,-13389,-6230,1616,958,-907,-10,58,21
63504,29,93,135,93,91,52,37,25,5897,-3962,-13380,-6241,1588,990,-886,-7,93,4
63518,26,99,175,94,79,49,35,27,5905,-3950,-13375,-6252,1570,972,-875,-3,74,-27
63541,27,99,193,93,88,54,30,28,5908,-3938,-13373,-6262,1553,958,-890,-4,49,-43
63564,25,96,196,86,87,50,29,23,5920,-3926,-13366,-6273,1548,970,-886,-11,108,-15
63578,29,89,190,85,92,50,30,23,5926,-3917,-13362,-6281,1534,955,-884,-4,65,-12
63601,30,94,200,86,93,51,29,26,5931,-3912,-13358,-6288,1545,958,-865,-9,40,1
63624,30,87,160,79,92,52,29,24,5933,-3910,-13355,-6294,1557,953,-886,-16,24,4
63638,28,75,114,66,72,35,25,21,5935,-3911,-13352,-6297,1554,941,-881,-6,14,22
63661,38,73,120,60,77,42,27,23,5933,-3918,-13352,-6295,1555,946,-892,-1,-27,41
63684,34,64,122,60,75,42,24,22,5934,-3926,-13351,-6291,1536,952,-893,10,-12,74
63698,32,67,110,60,79,40,23,19,5934,-3938,-13352,-6282,1558,948,-891,30,-40,85
63729,34,69,120,57,84,42,29,24,5928,-3950,-13355,-6272,1572,952,-895,32,-79,80
63744,36,70,123,62,79,43,32,24,5921,-3965,-13360,-6260,1598,958,-905,37,-95,82
63758,24,67,111,65,62,34,30,24,5914,-3978,-13365,-6247,1614,941,-908,43,-101,72
63781,32,86,112,64,63,35,35,23,5905,-3993,-13372,-6231,1602,922,-914,54,-119,69
63804,34,87,108,60,53,32,35,26,5906,-4005,-13376,-6214,1610,899,-894,65,-76,76
63826,35,92,108,58,46,28,30,24,5911,-4016,-13380,-6194,1621,894,-954,75,-28,84
63842,39,114,108,49,44,27,28,24,5921,-4026,-13381,-6174,1634,895,-952,84,-12,95
63864,40,128,103,41,42,25,29,25,5929,-4034,-13385,-6154,1640,891,-977,81,-13,76
63886,37,119,94,41,33,21,24,25,5931,-4042,-13391,-6134,1641,892,-1011,74,-26,60
63901,34,115,98,53,45,31,24,20,5921,-4050,-13401,-6115,1636,894,-1023,62,-88,35
63924,31,118,94,54,43,31,25,19,5914,-4062,-13407,-6101,1660,880,-978,38,-95,40
63946,28,98,96,55,44,31,24,20,5914,-4076,-13411,-6084,1672,866,-977,46,-70,68
63961,27,80,95,56,43,33,23,19,5923,-4086,-13409,-6072,1707,881,-1005,32,-3,71
63984,25,85,100,53,41,34,22,20,5927,-4095,-13409,-6063,1703,882,-1015,20,-12,45
64006,25,87,96,39,30,26,21,22,5925,-4096,-13413,-6054,1673,883,-1076,16,-2,-2
64021,25,72,84,37,28,23,22,20,5911,-4098,-13422,-6047,1641,871,-1064,5,-63,-29
64044,23,75,75,40,28,22,25,23,5886,-4106,-13435,-6037,1605,828,-1061,-15,-137,-39
64066,34,84,88,41,30,24,26,23,5854,-4119,-13450,-6027,1607,850,-1044,-18,-194,-18
64081,41,75,85,39,30,26,30,27,5817,-4137,-13464,-6018,1601,874,-1023,-27,-236,0
64104,41,72,80,35,28,25,31,27,5786,-4153,-13477,-6007,1588,877,-1013,1,-211,12
64126,49,91,82,34,28,24,31,28,5757,-4172,-13487,-6000,1580,857,-994,-31,-207,21
64141,56,92,86,34,28,26,27,26,5731,-4181,-13497,-5997,1539,898,-971,-6,-167,-1
64164,49,83,73,31,29,24,30,24,5721,-4170,-13513,-5978,1557,924,-980,150,-94,-38
64186,44,86,72,35,30,21,26,20,5720,-4146,-13527,-5962,1697,906,-1043,147,-28,-116
64201,48,90,86,36,29,21,26,22,5722,-4118,-13534,-5966,1778,911,-1023,58,5,-183
64224,40,70,103,40,31,22,26,22,5725,-4089,-13539,-5970,1693,909,-1047,53,51,-160
64246,28,64,110,38,34,21,26,22,5728,-4075,-13542,-5971,1610,893,-1045,24,40,-71
64261,29,67,109,41,32,22,20,23,5731,-4078,-13538,-5976,1590,899,-1006,-29,14,14
64291,35,119,131,38,29,22,18,25,5738,-4089,-13530,-5978,1601,902,-1007,-30,20,74
5,Repeat 1,,,,,,,,,,,,,,,,,
20,32,131,123,36,30,21,26,28,5750,-4105,-13520,-5980,1601,916,-1010,-21,19,51
50,33,134,119,35,26,22,28,27,5752,-4109,-13515,-5987,1587,940,-1014,-31,24,39
65,33,143,121,33,25,21,29,28,5753,-4112,-13511,-5992,1577,925,-1006,-28,12,26
80,34,112,99,33,30,24,31,25,5752,-4111,-13511,-5993,1567,912,-1013,-16,4,0
103,36,106,92,33,30,28,31,24,5752,-4111,-13511,-5993,1558,919,-986,7,8,-8
125,42,111,86,31,29,29,26,20,5752,-4107,-13513,-5992,1575,882,-1002,18,-3,-19
140,41,111,89,34,29,29,24,21,5751,-4107,-13513,-5992,1563,881,-1002,11,-3,-7
163,41,97,87,30,29,28,26,23,5751,-4107,-13513,-5992,1573,883,-998,8,-14,7
193,36,87,98,33,27,26,23,24,5751,-4110,-13513,-5990,1576,881,-1015,3,-7,17
200,36,80,96,33,27,27,26,23,5754,-4115,-13511,-5989,1605,886,-1007,-8,-5,31
223,27,74,102,39,30,27,27,23,5758,-4119,-13509,-5988,1620,897,-1009,2,3,30
246,29,71,96,40,30,26,27,23,5761,-4122,-13509,-5982,1610,897,-1023,27,-2,27
260,32,76,96,40,32,26,25,22,5762,-4124,-13510,-5976,1591,895,-1024,27,-2,27
283,32,73,94,38,34,28,27,22,5764,-4124,-13511,-5972,1600,910,-1026,30,1,22
305,31,75,96,39,33,23,24,24,5763,-4124,-13514,-5968,1612,900,-1041,20,-11,4
319,29,77,91,38,32,22,19,24,5763,-4124,-13514,-5967,1614,896,-1053,8,-9,2
344,41,90,98,35,32,21,20,27,5762,-4128,-13514,-5965,1593,894,-1045,0,-5,24
365,40,89,102,39,30,24,19,26,5761,-4133,-13515,-5960,1595,870,-1020,10,-23,26
388,39,87,99,41,28,20,17,25,5759,-4135,-13517,-5956,1601,868,-1019,10,-26,4
403,38,87,102,41,26,22,18,22,5757,-4139,-13517,-5954,1622,873,-1036,-6,-21,6
426,40,83,108,40,26,20,19,23,5758,-4139,-13517,-5954,1646,879,-1036,-15,-15,6
440,25,65,105,39,27,19,20,17,5761,-4145,-13514,-5953,1635,871,-1023,-12,-1,25
463,23,65,120,40,31,18,21,18,5765,-4150,-13512,-5952,1630,875,-1039,-10,9,25
493,26,74,118,40,30,20,21,20,5770,-4152,-13509,-5952,1630,878,-1032,-7,18,18
508,26,77,114,38,32,20,22,23,5769,-4152,-13509,-5952,1599,894,-1042,-16,11,6
523,24,70,106,37,32,22,21,23,5767,-4154,-13509,-5954,1599,888,-1044,-20,-3,0
546,25,74,113,37,35,23,23,24,5762,-4156,-13510,-5955,1600,872,-1044,-21,-21,-6
568,25,78,119,32,33,22,21,24,5754,-4160,-13512,-5956,1596,875,-1028,-25,-42,-3
583,21,74,118,33,36,24,24,22,5747,-4164,-13512,-5958,1605,895,-1046,-28,-31,5
606,24,66,117,32,34,24,27,20,5744,-4170,-13511,-5960,1597,887,-1011,-20,-28,22
628,29,73,132,34,33,24,29,20,5741,-4174,-13511,-5960,1597,875,-1006,-13,-29,6
651,30,69,124,33,35,25,26,19,5741,-4174,-13511,-5960,1579,866,-1007,-11,-14,-8
666,28,64,104,37,35,28,28,20,5741,-4174,-13511,-5960,1587,882,-1046,-8,-9,2
688,29,85,115,38,30,25,25,20,5740,-4179,-13510,-5961,1594,884,-1024,-20,-12,23
703,29,99,124,43,30,25,23,19,5739,-4187,-13507,-5963,1623,883,-1024,-28,-21,30
726,25,100,120,42,30,24,23,20,5738,-4193,-13505,-5963,1613,901,-1012,-10,-18,33
748,28,103,127,43,23,23,23,20,5738,-4197,-13504,-5963,1598,892,-999,2,-23,23
763,28,106,123,40,21,19,22,17,5736,-4198,-13505,-5962,1600,898,-1017,6,-18,12
786,30,95,112,37,23,20,22,17,5736,-4198,-13505,-5962,1583,893,-1012,13,-14,2
808,29,83,109,30,25,20,20,19,5736,-4198,-13505,-5962,1583,878,-1016,5,-12,1
824,28,94,119,31,25,20,19,20,5736,-4198,-13505,-5962,1599,860,-1032,-2,1,6
846,25,91,105,30,28,21,19,21,5736,-4198,-13505,-5962,1623,878,-1045,-13,-8,13
876,30,90,102,29,27,21,19,22,5735,-4204,-13504,-5961,1622,875,-1044,-17,-16,20
883,28,82,101,27,29,21,19,21,5731,-4211,-13504,-5960,1616,878,-1053,-21,-26,21
906,27,81,108,30,27,20,21,20,5725,-4216,-13506,-5957,1602,870,-1056,-9,-36,11
928,28,71,89,33,30,20,20,18,5717,-4220,-13509,-5954,1594,876,-1060,-7,-44,3
942,30,86,95,38,28,22,21,22,5711,-4225,-13510,-5954,1609,885,-1041,-18,-40,8
966,26,87,118,37,28,23,24,23,5706,-4229,-13511,-5955,1620,874,-1048,-21,-35,-6
988,26,87,126,38,24,23,23,24,5702,-4230,-13512,-5956,1623,876,-1048,-15,-23,-12
1011,25,87,114,38,29,23,22,24,5700,-4231,-13511,-5958,1613,879,-1038,-19,-10,-5
1026,28,83,110,37,25,27,25,25,5699,-4232,-13510,-5961,1634,866,-1039,-24,-8,-15
1048,25,66,109,33,23,26,26,20,5697,-4232,-13510,-5965,1640,866,-1061,-32,-5,-29
1062,25,63,99,34,24,26,21,20,5691,-4232,-13510,-5969,1634,869,-1065,-39,-18,-35
1086,25,69,85,36,27,28,23,22,5686,-4233,-13510,-5975,1614,883,-1080,-46,-6,-25
1108,26,73,83,33,27,27,23,22,5680,-4236,-13509,-5979,1637,869,-1055,-45,-25,-24
1122,26,73,88,33,39,35,27,23,5672,-4235,-13510,-5986,1634,892,-1057,-45,-29,-41
1146,38,80,89,44,97,72,49,34,5668,-4234,-13508,-5994,1642,890,-1051,-50,-14,-41
1168,38,82,82,59,115,89,60,39,5692,-4244,-13493,-5998,1720,855,-1088,-55,121,67
1182,41,90,82,83,134,92,61,40,5729,-4242,-13476,-6003,1705,881,-1033,-6,191,59
1206,46,93,103,94,167,106,65,40,5786,-4233,-13452,-6010,1733,904,-1013,25,305,78
1228,45,91,97,105,194,108,68,40,5851,-4220,-13424,-6017,1676,902,-994,37,373,101
1242,38,87,90,155,216,96,57,34,5926,-4201,-13395,-6023,1631,875,-956,66,441,99
1265,48,91,110,170,258,134,65,48,6029,-4175,-13350,-6038,1689,832,-933,35,614,103
1288,49,91,119,168,294,161,78,51,6129,-4144,-13313,-6042,1664,857,-1060,87,654,107
1302,47,100,132,165,279,153,76,52,6192,-4106,-13292,-6049,1636,888,-985,87,456,-6
1325,49,98,134,159,263,154,72,54,6222,-4065,-13283,-6065,1590,869,-988,21,312,-125
1348,48,96,137,125,235,151,72,54,6217,-4041,-13282,-6088,1571,858,-1004,-87,122,-147
1362,39,93,135,109,182,111,59,37,6196,-4030,-13282,-6116,1613,854,-957,-150,0,-151
1385,38,99,136,106,112,72,42,33,6179,-4030,-13277,-6144,1618,830,-916,-172,-16,-98
1408,36,86,116,112,120,76,41,33,6164,-4037,-13272,-6166,1653,854,-911,-155,-36,-51
1430,35,85,120,121,140,73,47,31,6153,-4040,-13267,-6185,1641,892,-881,-111,-26,-39
1445,39,86,120,118,153,74,45,32,6152,-4042,-13258,-6204,1650,892,-843,-99,12,-17
1468,38,77,104,122,162,68,42,31,6157,-4042,-13248,-6220,1667,904,-883,-83,58,-12
1490,41,59,99,120,171,72,47,34,6158,-4036,-13240,-6241,1609,908,-860,-88,61,-43
1505,46,97,103,121,178,89,53,37,6156,-4033,-13232,-6261,1611,899,-867,-101,40,-37
