time,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,quat0,quat1,quat2,quat3,acc0,acc1,acc2,gyro0,gyro2,gyro2
283832,44,26,18,24,16,32,28,79,-7103,-12661,5348,-5396,1815,1144,-712,-253,-472,201
283847,31,22,19,21,17,35,27,58,-7104,-12668,5372,-5353,1750,1044,-744,-61,-328,1
283869,30,23,16,18,21,33,27,46,-7104,-12689,5363,-5312,1694,1020,-799,19,-236,-162
283892,19,19,17,17,21,34,27,21,-7109,-12715,5340,-5266,1656,984,-818,17,-207,-269
283907,19,18,18,18,22,27,20,21,-7114,-12742,5318,-5216,1646,957,-853,-6,-222,-288
283929,17,20,19,18,24,26,20,23,-7124,-12761,5312,-5163,1624,954,-843,-79,-253,-225
283952,17,20,22,28,32,23,22,23,-7137,-12767,5329,-5113,1609,925,-815,-159,-278,-112
283967,14,21,30,28,31,24,22,23,-7157,-12755,5365,-5073,1625,923,-802,-248,-248,10
283989,14,21,37,29,30,20,20,24,-7187,-12731,5409,-5045,1627,971,-801,-298,-175,95
284012,15,24,55,31,33,19,19,24,-7223,-12700,5451,-5029,1616,1014,-798,-313,-93,142
284027,18,24,60,44,44,24,22,23,-7265,-12659,5487,-5030,1622,1008,-749,-307,9,163
284049,18,24,60,39,38,22,18,22,-7307,-12623,5504,-5043,1633,1045,-740,-232,96,117
284072,20,23,57,41,39,20,19,22,-7341,-12600,5497,-5058,1611,1052,-719,-121,130,11
284087,21,22,54,42,41,21,20,19,-7367,-12592,5471,-5069,1571,1060,-722,-20,133,-83
284109,20,20,37,45,41,21,20,19,-7385,-12595,5435,-5075,1554,1045,-720,41,110,-144
284132,20,21,31,33,28,17,17,19,-7394,-12605,5401,-5073,1517,1030,-728,67,50,-158
284146,22,30,38,33,28,18,18,19,-7397,-12617,5372,-5067,1524,1011,-722,87,4,-153
284169,31,58,45,33,29,20,18,20,-7397,-12630,5345,-5066,1550,995,-744,94,16,-140
284192,31,60,44,31,26,21,16,19,-7392,-12641,5315,-5075,1556,989,-759,128,60,-125
284207,33,60,42,23,21,21,15,21,-7385,-12654,5285,-5087,1556,979,-787,139,81,-119
284229,32,61,40,23,20,21,16,20,-7374,-12666,5254,-5105,1580,980,-810,159,109,-106
284251,31,59,33,21,20,20,17,22,-7361,-12677,5221,-5127,1594,1002,-832,174,138,-95
284267,22,34,22,20,19,22,21,23,-7350,-12682,5186,-5167,1689,967,-900,163,246,-92
284289,22,31,22,21,21,24,25,24,-7336,-12684,5146,-5221,1632,888,-1001,152,377,-77
284311,19,32,23,23,21,24,25,21,-7299,-12697,5123,-5267,1531,747,-1064,191,289,-35
284327,20,29,22,21,23,22,26,31,-7248,-12713,5136,-5285,1495,804,-1066,163,51,109
284349,22,27,21,19,23,23,26,34,-7200,-12725,5182,-5277,1505,926,-1024,73,-154,246
284371,31,28,21,19,24,21,25,38,-7168,-12731,5256,-5231,1498,1039,-1027,-92,-349,308
284387,77,39,21,18,23,22,25,51,-7171,-12719,5352,-5160,1558,1099,-1002,-349,-453,325
284409,82,37,21,19,23,24,26,52,-7195,-12693,5462,-5073,1619,1109,-1011,-526,-504,316
284432,85,37,21,20,21,25,27,49,-7224,-12669,5566,-4980,1646,1074,-943,-535,-551,242
284446,85,39,24,21,22,26,26,47,-7249,-12650,5652,-4893,1648,1029,-896,-456,-522,149
284469,88,78,30,21,20,29,25,45,-7272,-12636,5716,-4820,1625,991,-852,-373,-431,73
284491,58,103,44,22,18,26,24,33,-7288,-12628,5751,-4776,1636,944,-775,-210,-302,-4
284506,51,107,63,22,22,25,22,31,-7290,-12630,5750,-4768,1630,925,-748,5,-111,-76
284529,49,110,69,24,25,25,22,30,-7295,-12632,5719,-4792,1654,948,-775,103,121,-130
284551,49,113,79,29,26,26,24,29,-7304,-12636,5660,-4837,1626,952,-723,183,273,-197
284574,40,94,82,31,27,23,21,24,-7316,-12643,5568,-4908,1657,980,-707,292,455,-283
284589,33,59,76,30,29,24,20,20,-7333,-12655,5435,-4998,1692,975,-709,385,649,-446
284611,33,52,62,33,29,23,21,19,-7358,-12670,5259,-5111,1715,986,-717,461,875,-601
284634,29,47,56,33,27,32,27,17,-7387,-12685,5050,-5241,1743,993,-776,507,1070,-710
284649,26,38,42,30,25,32,26,16,-7419,-12696,4830,-5377,1744,996,-821,491,1168,-748
284671,23,28,32,32,24,32,26,16,-7454,-12697,4620,-5508,1762,1001,-893,400,1192,-715
284694,20,28,28,32,25,31,26,15,-7492,-12688,4435,-5628,1778,1013,-992,252,1154,-630
284709,16,28,25,28,24,33,25,15,-7536,-12666,4296,-5726,1726,1014,-1059,48,1032,-466
284731,14,25,26,25,26,23,17,15,-7581,-12633,4219,-5796,1647,996,-1113,-179,817,-246
284754,22,27,24,25,32,27,18,18,-7627,-12588,4210,-5840,1595,963,-1097,-386,569,-1
284769,22,26,23,23,37,34,21,20,-7663,-12542,4263,-5853,1519,966,-1033,-503,254,235
284791,27,26,25,26,38,37,22,24,-7692,-12497,4367,-5835,1514,999,-942,-580,-64,399
284814,30,26,23,26,39,35,23,29,-7719,-12452,4508,-5787,1580,1020,-905,-676,-317,480
284829,31,27,31,26,37,35,22,32,-7749,-12409,4668,-5713,1649,1040,-821,-727,-528,478
284851,28,25,31,25,32,32,21,31,-7781,-12372,4824,-5619,1665,1063,-700,-701,-669,404
284874,31,23,34,25,25,24,19,31,-7812,-12347,4960,-5512,1653,1087,-604,-620,-740,282
284889,32,21,48,24,20,20,19,28,-7848,-12327,5069,-5404,1653,1078,-511,-545,-719,139
284911,32,19,51,25,18,21,18,22,-7890,-12310,5150,-5306,1642,1086,-437,-471,-633,33
284934,30,18,46,25,17,20,21,18,-7935,-12292,5210,-5221,1615,1090,-373,-404,-533,-21
284949,30,16,50,27,17,19,21,17,-7984,-12270,5254,-5153,1609,1057,-321,-371,-434,-61
284971,26,16,48,25,17,18,20,13,-8032,-12247,5286,-5099,1593,1039,-319,-324,-335,-72
284994,21,17,36,24,20,16,19,14,-8076,-12224,5309,-5062,1600,1036,-323,-265,-242,-67
285009,16,17,34,23,19,17,20,15,-8115,-12201,5321,-5043,1603,1055,-364,-206,-132,-51
285031,16,17,37,23,20,18,18,16,-8150,-12178,5324,-5038,1602,1065,-400,-154,-34,-36
285054,16,19,37,22,20,18,18,17,-8175,-12161,5318,-5045,1597,1083,-451,-76,41,-29
285069,14,22,41,24,20,19,18,16,-8192,-12149,5303,-5062,1578,1102,-475,-7,100,-16
285091,14,22,42,27,17,20,18,15,-8201,-12143,5282,-5085,1602,1154,-530,60,138,-11
285114,14,23,41,27,19,18,18,16,-8206,-12141,5257,-5105,1610,1189,-538,95,128,-21
285129,15,25,42,28,18,17,17,17,-8210,-12143,5233,-5119,1634,1200,-557,91,95,-40
285151,17,23,36,27,22,20,16,17,-8213,-12148,5211,-5126,1636,1210,-577,79,60,-55
285174,20,22,36,25,30,38,22,22,-8215,-12154,5192,-5126,1600,1186,-557,69,22,-64
285189,22,21,34,24,31,41,22,22,-8219,-12157,5178,-5128,1582,1142,-530,46,13,-50
285211,23,20,36,26,33,43,25,23,-8223,-12156,5168,-5134,1599,1123,-542,32,33,-28
285234,23,20,32,25,34,43,27,23,-8225,-12154,5156,-5147,1628,1091,-576,37,71,-34
285249,24,25,33,29,35,47,29,23,-8229,-12153,5136,-5163,1712,1070,-619,32,121,-101
285271,25,32,27,30,35,38,28,21,-8251,-12152,5086,-5182,1778,1073,-613,14,232,-265
285294,24,32,26,28,34,36,27,20,-8275,-12156,5016,-5202,1569,1071,-622,51,336,-304
285309,23,31,23,28,33,34,25,20,-8283,-12164,4962,-5222,1412,1105,-636,96,286,-157
285331,23,31,24,31,36,34,24,20,-8280,-12169,4944,-5233,1414,1130,-601,70,117,2
285354,20,26,25,32,32,28,21,20,-8273,-12168,4958,-5232,1495,1158,-575,7,-46,110
285369,16,15,26,32,30,24,20,19,-8260,-12170,4984,-5222,1571,1172,-591,1,-136,122
285391,16,15,26,35,33,29,21,21,-8251,-12172,5008,-5210,1613,1173,-593,-14,-138,89
285414,17,14,25,35,32,29,22,22,-8251,-12169,5023,-5201,1631,1162,-571,-38,-91,49
285429,17,15,25,34,29,29,21,21,-8254,-12164,5031,-5202,1655,1140,-549,-22,-36,21
285451,18,16,21,29,30,27,21,19,-8249,-12165,5028,-5210,1636,1109,-573,47,15,-2
285474,19,16,20,30,26,26,20,19,-8237,-12171,5017,-5224,1592,1090,-577,108,48,-8
285496,18,18,19,31,21,26,25,18,-8221,-12181,5006,-5238,1575,1086,-605,130,50,-8
285511,18,20,20,33,23,30,29,16,-8206,-12191,4997,-5247,1566,1104,-615,109,34,2
285534,18,21,20,34,27,32,29,17,-8194,-12197,4994,-5253,1590,1109,-633,75,16,9
285556,18,21,22,44,37,38,32,20,-8186,-12202,4994,-5255,1596,1116,-630,43,-2,13
285571,19,23,23,42,42,40,32,21,-8179,-12200,5001,-5264,1638,1117,-603,24,4,55
285594,19,23,23,40,43,37,27,20,-8172,-12195,5009,-5277,1650,1112,-598,25,17,77
285616,19,23,24,39,45,33,23,20,-8163,-12192,5015,-5293,1631,1105,-619,37,40,81
285631,18,22,26,39,51,34,27,21,-8152,-12189,5020,-5313,1601,1087,-629,54,70,96
285654,17,24,28,34,55,38,24,21,-8142,-12181,5021,-5347,1612,1090,-605,71,137,125
285676,15,22,28,35,54,41,24,22,-8131,-12175,5016,-5382,1633,1097,-624,90,160,103
285691,15,22,28,45,55,48,26,23,-8120,-12167,5004,-5425,1666,1076,-684,89,244,83
285714,16,28,28,46,54,48,27,24,-8108,-12164,4990,-5465,1639,1049,-686,101,229,61
285736,32,81,36,48,54,48,24,24,-8093,-12162,4985,-5496,1587,1052,-656,91,156,96
285751,41,89,37,50,46,42,24,25,-8072,-12165,4987,-5517,1542,1102,-614,126,65,140
285774,43,91,38,49,48,40,25,25,-8045,-12181,4993,-5516,1543,1130,-642,139,-60,95
285796,43,93,39,40,45,31,24,25,-8037,-12197,4995,-5492,1601,1144,-668,26,-116,-29
285811,43,96,39,38,46,31,23,25,-8039,-12211,4987,-5464,1637,1123,-610,-2,-116,-122
285834,34,73,40,38,38,28,23,25,-8037,-12230,4968,-5441,1634,1065,-575,66,-103,-184
285856,24,66,44,30,35,28,22,23,-8028,-12252,4947,-5425,1632,1030,-557,120,-92,-180
285871,21,62,43,29,28,22,18,22,-8015,-12274,4925,-5413,1636,1071,-585,137,-75,-156
285894,20,60,43,29,28,23,18,20,-8005,-12293,4911,-5399,1634,1062,-601,100,-84,-133
285916,19,51,45,30,25,22,17,19,-8000,-12306,4903,-5385,1628,1069,-608,48,-82,-103
285931,16,27,39,25,24,23,20,18,-8001,-12311,4902,-5371,1621,1066,-619,-15,-71,-73
285954,14,21,29,25,26,24,21,15,-8004,-12313,4906,-5358,1613,1077,-632,-39,-69,-40
285976,17,21,30,33,32,26,21,15,-8007,-12312,4915,-5348,1622,1063,-636,-57,-66,-13
285991,17,21,31,41,43,31,21,14,-8009,-12303,4928,-5354,1655,1057,-626,-56,3,46
286014,17,21,28,45,54,35,22,14,-8009,-12290,4938,-5375,1644,1064,-640,-25,84,100
286036,17,20,27,55,73,36,20,18,-8006,-12274,4949,-5404,1646,1077,-601,3,98,143
286051,23,22,36,74,88,50,28,25,-8004,-12250,4956,-5456,1675,1083,-602,16,224,201
286074,22,21,36,91,93,49,30,25,-8001,-12221,4955,-5527,1706,1083,-639,47,351,225
286096,23,19,34,92,96,47,30,25,-7990,-12200,4946,-5597,1617,1056,-667,105,371,214
286111,25,21,37,93,93,47,31,26,-7972,-12191,4938,-5648,1574,1036,-640,133,256,171
286134,27,28,41,110,89,55,35,27,-7958,-12188,4932,-5679,1582,1066,-634,106,159,117
286157,27,41,38,111,82,43,29,24,-7948,-12186,4932,-5699,1610,1081,-634,62,97,104
286171,28,44,39,99,79,42,27,25,-7944,-12185,4937,-5702,1638,1103,-613,10,9,69
286194,28,44,43,97,71,44,27,25,-7947,-12184,4941,-5695,1661,1077,-590,-34,-36,6
286216,29,44,40,99,72,42,28,27,-7955,-12182,4942,-5688,1678,1052,-552,-38,-36,-33
286231,26,43,36,74,61,30,23,25,-7957,-12181,4940,-5688,1687,1014,-538,-2,-18,-37
286254,19,29,30,56,48,28,22,21,-7955,-12185,4935,-5688,1682,1022,-567,29,-12,-40
286276,21,25,30,47,41,29,23,24,-7952,-12190,4929,-5686,1674,1032,-579,40,-15,-46
286291,18,26,35,46,41,26,23,22,-7949,-12197,4924,-5679,1659,1039,-591,26,-34,-55
286314,16,25,39,41,36,23,20,21,-7947,-12204,4924,-5667,1639,1039,-605,2,-63,-47
286336,15,21,36,40,36,21,19,21,-7946,-12209,4928,-5655,1644,1034,-618,-24,-61,-28
286359,15,21,36,46,42,30,19,22,-7947,-12211,4932,-5644,1651,1039,-615,-30,-55,-26
286374,14,20,36,52,53,31,22,17,-7949,-12210,4935,-5643,1654,1025,-598,-25,-7,-10
286396,17,19,29,52,56,39,26,19,-7949,-12210,4935,-5642,1655,1041,-631,-8,-1,-3
286411,17,23,34,54,54,40,25,19,-7948,-12210,4935,-5642,1648,1042,-625,0,-5,4
286434,19,24,42,59,59,46,26,19,-7948,-12210,4935,-5642,1655,1041,-603,-3,8,15
286456,20,24,44,59,63,43,26,19,-7946,-12206,4941,-5650,1664,1040,-593,-4,16,42
286479,20,25,48,71,66,43,23,19,-7944,-12202,4944,-5658,1664,1055,-588,7,23,47
286494,19,25,48,71,75,39,19,17,-7943,-12197,4944,-5670,1668,1053,-584,15,50,38
286516,19,21,41,66,79,37,20,17,-7940,-12194,4942,-5683,1665,1046,-598,29,64,37
286539,18,20,39,61,75,31,19,18,-7936,-12195,4938,-5690,1644,1056,-599,38,35,16
286554,19,23,38,60,72,29,18,20,-7933,-12199,4932,-5692,1642,1049,-612,31,18,-19
286576,19,23,35,40,60,26,19,21,-7932,-12203,4928,-5686,1632,1044,-608,10,-12,-32
286599,19,24,34,42,55,23,22,21,-7932,-12209,4928,-5675,1647,1048,-611,-7,-53,-38
286614,18,25,34,44,50,24,23,22,-7931,-12215,4930,-5660,1661,1057,-611,-12,-75,-43
286636,20,24,30,47,49,23,23,21,-7933,-12220,4934,-5644,1674,1056,-586,-23,-98,-42
286659,21,23,29,42,43,23,23,19,-7933,-12225,4938,-5629,1671,1057,-594,-18,-95,-41
286674,20,22,27,40,45,23,22,18,-7931,-12231,4941,-5616,1660,1039,-596,-3,-79,-41
286696,21,21,27,37,34,22,20,20,-7930,-12236,4941,-5608,1641,1037,-620,-1,-43,-38
286719,20,19,28,34,31,22,19,19,-7928,-12241,4939,-5601,1637,1043,-617,11,-32,-34
286734,18,19,30,31,30,22,18,19,-7925,-12247,4937,-5594,1626,1048,-618,15,-38,-31
286756,16,17,30,31,29,19,20,17,-7924,-12252,4936,-5585,1640,1061,-614,2,-45,-35
286779,17,18,33,31,25,18,20,18,-7924,-12255,4939,-5575,1659,1066,-606,-10,-66,-31
286794,17,22,34,30,26,18,20,16,-7925,-12260,4940,-5562,1642,1063,-600,-12,-74,-36
286816,18,24,36,34,37,21,21,19,-7925,-12264,4943,-5552,1626,1048,-603,-6,-65,-29
286839,19,26,33,39,49,25,20,17,-7925,-12264,4943,-5552,1641,1041,-618,6,-11,-9
286854,20,27,32,38,50,25,19,19,-7922,-12264,4939,-5559,1648,1050,-609,29,29,-4
286876,17,28,29,39,50,27,21,21,-7919,-12268,4932,-5560,1625,1072,-655,30,26,-19
286899,16,25,29,40,50,26,18,21,-7918,-12272,4928,-5557,1626,1075,-648,14,2,-24
286914,17,24,30,40,53,31,23,21,-7918,-12274,4927,-5552,1629,1066,-628,-4,-20,-18
286936,16,24,32,41,50,29,24,22,-7921,-12271,4927,-5555,1647,1064,-617,-14,18,5
286959,22,30,32,42,51,28,23,21,-7922,-12268,4926,-5561,1636,1055,-624,-5,41,9
17,Repeat 1,,,,,,,,,,,,,,,,,
32,71,86,69,50,60,37,24,23,-7919,-12270,4914,-5571,1630,1077,-605,43,29,-13
55,77,90,72,49,65,39,26,28,-7912,-12280,4888,-5582,1593,1131,-573,149,71,-41
70,78,90,72,45,61,39,25,28,-7883,-12315,4852,-5578,1587,1139,-667,276,-7,-124
92,78,89,72,51,65,44,26,29,-7875,-12352,4802,-5549,1585,1168,-674,182,-48,-282
123,77,65,73,62,76,45,26,27,-7890,-12373,4750,-5526,1656,1151,-580,81,-2,-333
130,42,37,46,65,77,40,26,26,-7907,-12380,4702,-5527,1749,1082,-585,48,104,-291
152,31,28,37,63,66,32,20,18,-7905,-12387,4666,-5547,1695,947,-620,101,147,-196
175,32,45,44,63,67,33,20,18,-7884,-12393,4649,-5576,1616,900,-655,142,139,-46
190,30,68,57,61,65,27,18,18,-7861,-12393,4650,-5607,1536,958,-638,120,105,96
212,26,68,61,50,50,24,18,19,-7836,-12397,4661,-5625,1521,1038,-660,104,31,149
235,25,78,63,47,45,23,19,19,-7824,-12397,4683,-5622,1557,1107,-683,-2,-57,138
257,25,80,79,46,43,23,19,20,-7829,-12390,4713,-5608,1604,1149,-657,-116,-106,127
272,22,73,78,48,39,21,19,21,-7838,-12381,4741,-5591,1634,1163,-627,-125,-119,105
295,27,63,72,48,35,28,27,20,-7843,-12378,4758,-5576,1669,1133,-615,-74,-112,42
310,27,62,66,43,32,29,27,18,-7845,-12382,4761,-5562,1657,1115,-628,-17,-82,-31
332,28,51,62,38,24,28,26,17,-7848,-12390,4755,-5545,1643,1115,-623,8,-80,-84
355,28,54,42,37,24,29,26,18,-7849,-12401,4747,-5525,1620,1075,-624,5,-91,-110
370,27,52,39,32,25,31,26,18,-7851,-12411,4744,-5503,1598,1059,-628,-10,-111,-103
392,21,41,31,26,23,23,17,19,-7854,-12418,4747,-5480,1584,1049,-647,-42,-110,-79
415,21,40,32,22,23,21,16,19,-7858,-12420,4758,-5460,1591,1051,-651,-72,-110,-32
437,19,39,32,23,25,23,16,20,-7862,-12418,4776,-5444,1598,1050,-647,-92,-108,11
452,21,46,31,40,32,23,19,19,-7868,-12409,4796,-5436,1629,1058,-630,-94,-76,49
475,22,47,29,43,31,23,19,18,-7872,-12397,4815,-5442,1640,1081,-650,-74,-1,92
505,22,47,29,45,34,26,20,16,-7872,-12388,4828,-5452,1620,1082,-647,-37,23,92
512,21,47,26,46,41,26,19,16,-7872,-12379,4837,-5464,1619,1102,-658,-21,41,90
535,25,49,33,49,54,33,23,19,-7873,-12373,4846,-5470,1622,1108,-651,-24,15,71
557,26,46,35,38,50,32,22,20,-7874,-12365,4854,-5479,1640,1100,-658,-26,36,73
572,26,50,39,35,50,30,22,21,-7875,-12358,4860,-5486,1623,1095,-642,-22,26,56
595,28,49,39,37,52,31,22,21,-7876,-12355,4864,-5488,1612,1080,-644,-18,9,32
617,30,53,44,45,59,41,25,21,-7880,-12350,4865,-5494,1618,1069,-621,-15,26,19
632,26,53,39,42,47,35,21,17,-7881,-12347,4865,-5499,1624,1072,-635,-6,28,10
655,30,47,39,39,45,34,22,21,-7881,-12346,4865,-5499,1632,1072,-634,2,12,3
677,32,43,35,53,57,43,24,21,-7882,-12347,4860,-5501,1649,1089,-644,11,16,-22
692,31,43,37,56,56,42,24,22,-7884,-12346,4856,-5503,1628,1067,-607,8,10,-17
715,29,43,33,48,46,34,22,21,-7884,-12346,4856,-5504,1661,1076,-610,-3,5,6
737,31,50,36,51,46,34,22,21,-7885,-12341,4856,-5514,1664,1068,-614,3,36,13
752,26,54,34,52,48,35,22,16,-7881,-12340,4851,-5525,1627,1051,-644,37,59,8
775,23,54,32,39,33,24,19,17,-7877,-12341,4843,-5537,1598,1048,-624,52,62,0
797,22,55,29,31,26,22,19,16,-7871,-12347,4835,-5539,1593,1057,-666,45,25,-24
812,22,59,28,31,24,21,19,17,-7867,-12354,4832,-5531,1592,1069,-678,17,-24,-36
835,22,66,24,27,22,20,19,19,-7866,-12362,4833,-5514,1596,1079,-670,-11,-74,-40
857,23,59,28,23,20,20,18,19,-7863,-12370,4840,-5495,1614,1071,-653,-17,-117,-33
874,24,60,27,24,20,18,15,18,-7860,-12378,4847,-5473,1616,1080,-648,-13,-130,-35
895,30,67,29,24,20,19,16,20,-7858,-12385,4855,-5454,1638,1075,-641,-17,-127,-38
917,29,60,30,22,19,19,15,20,-7859,-12390,4860,-5438,1637,1082,-611,-16,-117,-37
932,29,44,29,23,21,18,16,18,-7863,-12391,4867,-5424,1654,1087,-604,-33,-103,-32
955,27,41,28,24,31,20,18,19,-7866,-12389,4870,-5419,1664,1072,-615,-25,-51,-24
977,26,40,31,24,33,21,19,19,-7866,-12389,4871,-5419,1634,1076,-649,-11,7,6
992,19,23,31,26,33,23,18,19,-7867,-12386,4870,-5425,1605,1062,-639,-2,29,10
1015,21,29,31,29,36,26,20,20,-7869,-12384,4867,-5430,1601,1072,-667,-6,44,-1
1045,19,29,36,33,38,27,19,18,-7872,-12381,4864,-5434,1607,1073,-666,-15,40,-7
1052,20,44,38,34,34,25,18,19,-7875,-12378,4868,-5435,1626,1077,-685,-35,17,11
1075,19,42,37,39,35,24,18,18,-7877,-12374,4873,-5435,1612,1081,-676,-34,7,22
1097,19,43,36,45,36,23,18,18,-7878,-12370,4878,-5438,1609,1068,-650,-28,7,28
1112,20,40,36,42,35,21,18,17,-7880,-12366,4884,-5440,1618,1072,-656,-27,4,31
1135,20,46,32,43,32,21,19,20,-7881,-12361,4890,-5445,1632,1081,-634,-17,7,39
1158,18,34,27,50,33,21,18,20,-7878,-12358,4892,-5453,1616,1074,-641,10,24,39
1173,21,51,27,54,46,24,19,20,-7877,-12353,4893,-5466,1620,1062,-636,16,59,43
1195,22,51,28,51,51,31,23,20,-7877,-12347,4891,-5481,1627,1074,-642,11,75,37
1218,20,51,29,55,58,39,25,20,-7878,-12340,4889,-5498,1638,1071,-629,13,85,44
1240,22,47,38,59,67,43,26,20,-7879,-12334,4885,-5513,1632,1088,-641,10,83,39
1255,23,49,45,70,84,52,30,25,-7881,-12324,4883,-5532,1646,1072,-617,5,99,48
1277,22,44,45,69,86,55,32,27,-7884,-12314,4881,-5553,1631,1073,-638,-4,121,62
1292,28,46,46,69,88,52,29,27,-7885,-12307,4877,-5570,1614,1068,-633,12,105,46
1323,29,46,50,68,84,47,27,27,-7884,-12306,4868,-5583,1600,1076,-616,44,79,16
1338,28,45,45,63,78,43,26,27,-7881,-12307,4861,-5590,1615,1055,-628,44,47,-8
1360,26,53,37,42,58,32,21,22,-7879,-12310,4856,-5591,1620,1055,-642,14,15,-22
1375,29,47,46,36,42,26,19,22,-7880,-12313,4853,-5585,1640,1068,-637,-2,-17,-34
1397,22,45,45,35,32,24,20,20,-7879,-12319,4852,-5574,1632,1067,-642,0,-50,-44
1420,26,59,44,32,29,22,19,23,-7878,-12328,4855,-5555,1635,1073,-638,-8,-103,-52
1435,27,69,52,31,25,22,21,21,-7876,-12339,4857,-5531,1628,1080,-641,-9,-132,-70
1457,27,64,53,31,25,21,22,20,-7871,-12354,4857,-5503,1618,1075,-651,11,-149,-89
1480,25,63,44,24,24,18,20,19,-7869,-12369,4857,-5475,1612,1059,-644,2,-154,-106
1495,26,67,44,22,21,19,22,19,-7868,-12382,4855,-5448,1605,1061,-646,-3,-134,-108
1518,24,63,46,23,19,20,21,15,-7867,-12392,4853,-5428,1618,1067,-643,0,-110,-86
1540,23,53,38,22,20,19,18,16,-7866,-12398,4854,-5414,1608,1064,-635,-4,-82,-52
1555,25,53,39,24,21,19,18,16,-7867,-12399,4859,-5406,1625,1075,-629,-17,-65,-18
1578,26,52,41,27,20,19,18,15,-7868,-12398,4864,-5401,1636,1089,-654,-22,-36,1
1600,25,56,40,36,26,20,16,17,-7869,-12395,4869,-5402,1621,1087,-641,-17,-14,26
1615,27,52,36,37,35,24,17,20,-7871,-12389,4872,-5410,1625,1085,-639,-9,30,32
1638,27,54,36,41,54,27,19,20,-7872,-12380,4871,-5430,1615,1066,-638,3,95,55
1660,26,53,36,50,67,26,20,21,-7870,-12374,4867,-5452,1627,1087,-662,36,117,54
1675,25,53,35,52,68,26,20,21,-7869,-12367,4857,-5477,1623,1094,-653,48,142,46
1698,26,42,39,53,72,25,21,21,-7868,-12363,4849,-5495,1608,1086,-675,28,117,29
1720,23,46,40,58,75,23,22,20,-7869,-12357,4846,-5509,1618,1076,-651,9,86,32
1735,23,43,36,63,68,21,21,19,-7870,-12353,4844,-5519,1609,1066,-651,-5,61,23
1758,23,43,38,56,56,24,23,18,-7871,-12348,4847,-5525,1613,1057,-643,-17,37,29
1780,26,59,49,54,55,24,23,20,-7874,-12343,4852,-5530,1624,1062,-630,-27,18,33
1795,33,85,50,50,49,24,23,22,-7875,-12339,4852,-5535,1623,1077,-616,-1,22,18
1818,33,85,47,42,45,22,21,20,-7874,-12340,4847,-5540,1628,1073,-617,28,22,-9
1840,34,87,52,61,55,28,24,24,-7873,-12342,4842,-5540,1629,1075,-626,21,2,-20
1855,33,87,48,62,55,26,22,24,-7874,-12340,4838,-5547,1649,1069,-621,14,33,-8
1878,39,98,41,61,55,27,22,22,-7873,-12340,4834,-5551,1619,1059,-626,15,25,-5
1900,34,82,35,61,55,27,24,19,-7873,-12341,4831,-5554,1609,1072,-620,19,18,-3
1915,33,80,35,60,50,28,24,20,-7870,-12345,4827,-5550,1604,1068,-650,19,-9,-24
1938,32,83,29,29,28,21,20,15,-7868,-12352,4824,-5542,1608,1077,-659,11,-33,-37
1960,33,84,30,26,25,21,20,17,-7866,-12360,4824,-5527,1607,1070,-652,0,-69,-49
1975,26,67,25,27,24,20,21,18,-7864,-12369,4825,-5507,1608,1074,-643,-4,-110,-61
1997,24,61,30,27,21,20,18,19,-7863,-12378,4830,-5485,1633,1076,-628,-12,-135,-58
2020,25,57,34,28,20,17,17,19,-7861,-12386,4835,-5464,1637,1074,-644,-13,-127,-55
2035,24,49,35,28,18,16,17,21,-7861,-12391,4840,-5449,1629,1064,-638,-19,-101,-38
2057,27,57,38,33,26,17,17,19,-7862,-12394,4846,-5437,1630,1085,-640,-25,-77,-24
2080,27,74,48,34,26,29,25,20,-7864,-12395,4850,-5428,1629,1081,-645,-29,-57,-22
2095,26,75,48,33,25,31,25,19,-7866,-12397,4852,-5418,1618,1093,-664,-24,-46,-22
2117,25,76,47,35,32,33,25,20,-7867,-12399,4856,-5408,1599,1085,-667,-26,-52,-19
2140,24,76,46,36,35,35,27,19,-7869,-12398,4861,-5404,1616,1075,-647,-27,-33,2
2155,23,68,43,35,31,35,28,20,-7872,-12395,4865,-5403,1616,1073,-630,-21,-19,6
2177,19,43,34,39,33,27,21,19,-7873,-12392,4868,-5406,1616,1074,-641,-12,5,16
11,Repeat 2,,,,,,,,,,,,,,,,,
25,21,47,29,40,35,23,21,20,-7874,-12382,4870,-5425,1604,1072,-648,7,49,38
48,21,52,31,39,34,25,21,21,-7871,-12380,4870,-5434,1597,1065,-663,14,42,31
71,24,58,43,39,34,23,19,20,-7869,-12377,4873,-5440,1600,1074,-666,2,33,36
86,24,52,43,32,32,23,20,20,-7869,-12375,4873,-5445,1606,1085,-651,5,22,22
108,23,47,43,33,32,21,19,18,-7869,-12375,4873,-5445,1634,1099,-663,10,9,5
131,23,51,44,29,32,21,19,18,-7869,-12375,4873,-5445,1628,1101,-657,-4,-4,-4
153,27,59,45,27,30,17,17,18,-7869,-12375,4873,-5445,1631,1088,-661,-11,-13,-14
168,27,58,35,30,28,17,22,18,-7870,-12377,4871,-5441,1612,1082,-652,-3,-12,-25
191,31,60,32,30,30,18,21,16,-7872,-12379,4867,-5437,1620,1077,-642,-1,-13,-36
213,31,60,38,28,23,18,20,17,-7871,-12383,4862,-5434,1610,1067,-649,18,-11,-41
228,33,71,45,29,21,20,21,17,-7869,-12386,4859,-5431,1594,1064,-647,13,-16,-30
