time,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,quat0,quat1,quat2,quat3,acc0,acc1,acc2,gyro0,gyro2,gyro2
2896,50,81,151,353,515,186,140,113,6859,-2747,-13148,-6404,1683,978,-714,-39,68,-66
2911,50,80,150,311,470,188,138,121,6860,-2737,-13143,-6416,1660,997,-721,-47,57,-73
2934,44,66,121,241,418,158,131,106,6861,-2727,-13137,-6430,1681,1002,-741,-64,62,-77
2956,42,61,115,212,375,158,125,98,6860,-2718,-13132,-6446,1683,1020,-749,-77,56,-85
2971,39,60,115,230,391,159,125,97,6856,-2707,-13127,-6464,1661,1033,-717,-71,42,-89
2994,36,63,112,256,412,171,127,82,6855,-2698,-13122,-6480,1651,1008,-701,-63,45,-84
3025,31,58,109,305,542,186,121,95,6853,-2684,-13117,-6498,1654,1016,-709,-71,54,-108
3039,31,57,108,300,583,190,92,96,6854,-2668,-13106,-6525,1692,1052,-680,-104,79,-131
3054,32,58,107,342,588,189,91,97,6855,-2643,-13096,-6555,1674,1047,-680,-96,106,-173
3076,33,58,105,329,576,189,90,99,6858,-2618,-13088,-6578,1672,1011,-703,-75,116,-178
3091,33,53,101,303,536,179,82,103,6862,-2593,-13080,-6599,1671,1032,-680,-54,108,-160
3114,26,41,69,243,361,114,57,78,6864,-2570,-13074,-6617,1650,1049,-667,-42,91,-145
3145,25,38,62,247,254,85,51,73,6862,-2548,-13070,-6636,1638,1061,-678,-48,71,-141
3159,25,37,62,186,219,83,50,69,6857,-2528,-13067,-6655,1624,1063,-669,-53,55,-146
3174,24,36,60,176,164,73,48,68,6852,-2509,-13062,-6677,1625,1046,-657,-75,50,-154
3196,22,32,50,145,105,56,42,51,6851,-2487,-13055,-6700,1638,1027,-646,-75,80,-175
3219,26,36,61,134,109,67,46,48,6854,-2459,-13048,-6721,1640,1023,-644,-50,106,-192
3234,25,35,59,114,111,66,42,40,6861,-2426,-13042,-6738,1640,1059,-648,-19,136,-183
3256,26,35,54,91,100,60,37,38,6873,-2393,-13033,-6756,1635,1064,-630,-17,161,-172
3279,25,34,53,87,100,62,36,37,6885,-2356,-13024,-6773,1628,1090,-639,-9,179,-179
3301,28,37,49,77,96,61,33,39,6897,-2314,-13014,-6795,1586,1105,-599,-5,186,-198
3316,24,32,35,57,71,46,28,31,6908,-2269,-13006,-6813,1587,1115,-601,20,182,-204
3339,25,42,36,55,56,42,30,31,6918,-2225,-13000,-6829,1586,1096,-609,19,176,-210
3354,27,49,43,52,53,42,27,31,6921,-2190,-12996,-6845,1593,1106,-616,2,125,-189
3376,29,80,52,42,44,36,26,29,6922,-2155,-12995,-6857,1595,1117,-622,16,106,-188
3399,32,100,61,36,36,23,26,26,6922,-2117,-12995,-6869,1599,1141,-610,32,105,-195
3414,35,102,61,28,33,21,25,24,6923,-2077,-12994,-6882,1584,1135,-590,36,108,-209
3436,35,101,61,25,32,24,24,23,6923,-2030,-12994,-6896,1588,1162,-573,53,112,-238
3459,33,99,63,26,32,28,25,23,6917,-1973,-12999,-6909,1560,1189,-585,91,102,-285
3474,31,82,65,26,31,29,26,22,6914,-1913,-13003,-6922,1581,1202,-571,103,120,-294
3496,25,64,58,25,28,28,25,27,6912,-1864,-13006,-6931,1577,1187,-557,92,91,-249
3519,26,65,74,25,31,28,24,25,6911,-1822,-13010,-6937,1552,1182,-577,83,88,-201
3534,32,84,80,26,32,27,26,28,6913,-1784,-13011,-6943,1546,1208,-580,67,102,-171
3556,33,88,80,24,29,22,24,27,6918,-1743,-13007,-6955,1562,1227,-567,46,129,-181
3579,33,89,89,24,32,22,24,28,6928,-1690,-13002,-6966,1572,1203,-534,86,169,-241
3594,32,84,88,24,32,22,22,24,6945,-1621,-12997,-6975,1567,1193,-552,125,246,-297
3616,28,87,74,24,26,21,24,24,6968,-1543,-12991,-6982,1544,1194,-572,146,310,-315
0,Repeat 9,,,,,,,,,,,,,,,,,
23,21,93,73,23,26,24,29,20,7019,-1392,-12976,-6990,1524,1222,-580,143,320,-262
38,24,93,57,22,23,25,29,21,7041,-1329,-12969,-6995,1511,1243,-597,103,289,-229
60,23,93,57,24,26,26,28,19,7056,-1278,-12960,-7005,1492,1248,-594,50,242,-197
75,24,88,58,24,27,26,28,22,7067,-1239,-12952,-7015,1507,1254,-592,11,193,-160
98,24,61,47,23,27,25,29,22,7075,-1212,-12943,-7028,1517,1256,-574,-23,147,-127
129,20,48,42,23,26,23,22,21,7079,-1194,-12934,-7044,1519,1262,-570,-60,108,-101
135,17,34,32,23,26,20,22,19,7079,-1186,-12927,-7057,1490,1240,-563,-74,62,-63
158,17,30,29,19,21,20,23,20,7075,-1189,-12923,-7069,1472,1220,-546,-83,6,-23
180,17,76,59,21,22,20,20,18,7069,-1199,-12920,-7080,1484,1242,-535,-95,-28,5
195,20,87,82,26,24,22,16,19,7069,-1212,-12913,-7090,1510,1265,-506,-84,-17,40
218,21,99,88,24,25,21,18,21,7075,-1222,-12907,-7092,1503,1292,-495,-37,12,74
240,21,100,93,25,24,20,20,22,7078,-1228,-12900,-7102,1499,1326,-514,-65,24,50
255,23,100,107,30,28,21,23,22,7073,-1223,-12892,-7123,1520,1357,-492,-85,11,-43
278,24,74,97,30,26,21,23,22,7065,-1202,-12882,-7150,1514,1358,-471,-73,36,-140
300,23,66,80,25,22,19,25,21,7056,-1175,-12874,-7179,1508,1331,-479,-72,48,-187
315,23,55,81,28,24,21,24,21,7045,-1149,-12867,-7206,1498,1287,-479,-70,34,-202
338,23,54,76,30,26,21,23,20,7037,-1126,-12862,-7228,1490,1262,-485,-60,39,-180
360,22,54,60,27,22,20,19,22,7027,-1109,-12858,-7247,1474,1267,-500,-63,25,-149
375,20,48,56,25,24,20,20,23,7022,-1095,-12851,-7266,1485,1288,-480,-68,34,-120
398,20,40,52,27,27,24,19,24,7020,-1086,-12842,-7285,1481,1297,-482,-83,38,-88
420,18,26,49,29,26,21,21,24,7019,-1081,-12832,-7304,1478,1316,-474,-98,37,-58
435,20,20,59,27,27,23,20,29,7018,-1081,-12821,-7324,1466,1312,-470,-113,27,-39
458,19,25,61,28,30,26,22,28,7020,-1084,-12808,-7345,1453,1301,-451,-123,37,-22
480,20,67,71,36,29,26,21,26,7028,-1083,-12795,-7360,1454,1310,-430,-82,62,-4
503,21,76,84,41,31,23,21,26,7045,-1075,-12777,-7376,1464,1324,-417,-74,131,-14
518,22,77,96,39,31,23,19,27,7061,-1055,-12759,-7394,1472,1374,-407,-49,153,-56
541,19,78,91,38,30,19,22,21,7075,-1020,-12745,-7411,1482,1366,-373,11,160,-138
563,21,79,97,37,26,19,20,20,7086,-974,-12734,-7426,1443,1358,-379,48,177,-178
586,21,52,98,31,30,18,19,20,7095,-927,-12725,-7438,1401,1356,-408,53,177,-172
600,19,40,91,24,25,20,20,22,7100,-891,-12720,-7447,1407,1344,-422,40,138,-142
623,20,37,79,26,26,21,22,19,7104,-863,-12715,-7454,1388,1337,-427,28,111,-99
646,20,37,83,27,28,23,19,21,7108,-847,-12711,-7459,1412,1324,-423,4,71,-57
660,19,37,80,29,30,21,19,23,7109,-841,-12708,-7463,1421,1347,-432,-12,36,-20
683,19,37,100,33,31,21,19,25,7108,-840,-12707,-7467,1426,1356,-440,-25,11,-2
698,19,38,105,33,36,20,20,24,7108,-840,-12704,-7472,1442,1364,-439,-36,17,6
720,19,38,103,31,38,20,18,24,7107,-841,-12700,-7480,1438,1368,-418,-42,6,1
743,18,38,108,30,36,20,19,25,7103,-841,-12697,-7488,1423,1366,-411,-38,-10,-10
758,18,39,104,28,34,21,23,24,7098,-841,-12696,-7495,1414,1348,-400,-27,-18,-12
780,17,37,80,24,35,21,24,22,7094,-840,-12695,-7500,1418,1353,-404,-21,-11,-12
803,18,35,87,34,30,24,28,21,7091,-840,-12693,-7507,1440,1363,-409,-30,-10,-13
818,19,38,88,34,27,28,31,23,7089,-839,-12691,-7511,1451,1358,-412,-23,-2,-14
841,19,36,84,39,35,30,31,21,7089,-839,-12691,-7512,1447,1341,-395,-14,-3,-9
863,19,29,80,41,37,32,28,23,7089,-839,-12691,-7512,1442,1346,-407,-4,9,2
878,18,28,80,41,33,32,28,21,7089,-839,-12691,-7512,1431,1353,-427,-8,14,14
900,19,28,58,32,34,30,23,20,7090,-842,-12691,-7511,1429,1352,-414,-1,-1,28
923,17,22,55,33,35,26,20,22,7089,-847,-12693,-7509,1414,1338,-422,-2,-17,36
938,17,26,51,26,29,23,21,22,7086,-857,-12695,-7506,1410,1328,-413,-9,-45,49
960,18,28,60,24,27,22,21,22,7084,-869,-12697,-7503,1432,1330,-411,-9,-43,60
983,18,28,65,23,27,27,20,25,7084,-883,-12698,-7500,1459,1348,-409,-14,-44,66
998,18,27,65,24,27,26,19,26,7087,-896,-12698,-7497,1488,1361,-407,-12,-32,70
1021,18,30,72,23,25,26,20,23,7089,-906,-12698,-7492,1482,1362,-410,3,-25,63
1043,18,28,80,26,24,26,22,27,7093,-914,-12699,-7486,1467,1347,-418,14,-12,59
1058,18,33,88,28,27,25,23,27,7096,-917,-12698,-7484,1465,1367,-404,11,3,39
1080,19,36,88,29,33,24,25,25,7099,-914,-12698,-7481,1460,1347,-428,16,23,5
1103,16,37,89,31,33,23,25,25,7100,-909,-12698,-7481,1453,1342,-420,14,19,-12
1118,16,35,81,34,33,25,25,28,7102,-903,-12699,-7478,1446,1316,-427,24,21,-14
1140,17,36,71,33,35,28,24,27,7105,-906,-12701,-7471,1460,1308,-438,20,10,25
1163,19,33,52,31,34,28,23,31,7110,-910,-12703,-7464,1465,1313,-438,21,7,40
1178,19,30,45,35,26,24,21,34,7115,-914,-12704,-7457,1472,1334,-451,12,17,48
1201,20,30,49,39,28,25,22,33,7120,-920,-12705,-7449,1463,1326,-453,12,11,55
1223,20,28,54,37,26,23,22,30,7124,-925,-12707,-7441,1459,1334,-436,25,5,56
1246,20,31,51,36,24,17,23,27,7126,-928,-12710,-7433,1464,1330,-429,34,-9,42
1260,18,28,50,37,27,18,22,22,7126,-931,-12714,-7427,1484,1331,-439,29,-13,24
1283,19,28,46,32,27,21,23,19,7126,-931,-12717,-7422,1494,1325,-447,18,-8,5
1298,19,28,48,27,26,21,22,19,7124,-930,-12720,-7419,1472,1327,-445,18,-10,-2
1320,19,30,60,27,29,23,21,24,7123,-930,-12723,-7415,1463,1324,-432,19,-11,6
1343,19,26,63,31,27,23,19,25,7123,-930,-12723,-7415,1470,1318,-429,13,-14,9
1358,19,29,63,32,25,22,18,25,7120,-932,-12725,-7413,1468,1322,-432,9,-22,6
1380,18,27,63,32,25,21,18,25,7117,-933,-12728,-7412,1484,1334,-445,4,-21,-2
1403,18,27,63,33,28,23,20,25,7113,-935,-12730,-7412,1470,1333,-432,1,-28,0
1426,17,26,60,33,27,22,19,21,7110,-937,-12731,-7412,1465,1330,-420,5,-28,6
1441,17,26,59,29,27,21,20,21,7109,-937,-12731,-7412,1459,1325,-436,11,-16,15
1463,17,24,64,27,27,21,20,21,7109,-937,-12731,-7412,1472,1337,-443,7,-9,13
1486,18,26,67,27,30,23,19,22,7109,-937,-12732,-7412,1484,1328,-443,0,2,-2
1500,18,25,66,22,29,24,16,22,7109,-937,-12732,-7412,1480,1327,-454,-1,5,3
1523,18,25,55,27,36,24,19,23,7109,-937,-12732,-7412,1461,1304,-438,11,0,9
1546,18,29,72,29,37,27,19,23,7110,-939,-12734,-7406,1452,1313,-456,15,1,24
1561,18,32,76,29,38,27,21,24,7112,-942,-12735,-7402,1477,1313,-439,14,-1,28
1583,17,36,76,39,38,28,25,22,7115,-946,-12737,-7397,1487,1321,-446,13,1,30
1606,19,38,71,41,40,27,28,21,7117,-949,-12737,-7393,1477,1332,-432,15,-4,31
1621,20,40,75,39,35,27,29,20,7120,-949,-12738,-7389,1483,1325,-443,18,9,15
1643,20,38,72,39,36,26,30,19,7123,-947,-12739,-7385,1477,1309,-446,20,17,6
1666,21,37,67,39,38,26,30,17,7125,-945,-12740,-7380,1472,1310,-451,21,15,4
1681,24,32,62,38,40,25,28,16,7127,-943,-12742,-7377,1458,1312,-442,24,14,8
1703,22,31,61,37,36,24,25,18,7130,-943,-12743,-7371,1444,1307,-447,23,11,25
1726,22,29,66,41,40,24,22,20,7130,-947,-12746,-7366,1444,1301,-437,17,-16,36
1741,21,28,54,41,44,25,29,21,7133,-954,-12747,-7360,1467,1290,-432,16,-13,47
1763,20,27,56,40,43,25,30,20,7137,-960,-12749,-7353,1497,1294,-446,16,-2,41
1786,17,31,73,34,45,28,28,20,7145,-963,-12747,-7348,1503,1328,-435,13,22,43
1802,20,36,80,35,50,28,30,19,7153,-966,-12744,-7344,1513,1343,-418,20,21,50
1823,21,34,73,32,50,28,29,18,7162,-968,-12743,-7337,1496,1329,-425,31,29,50
1846,21,45,82,32,46,28,20,18,7170,-967,-12742,-7332,1478,1320,-431,26,32,39
1861,21,49,83,35,44,28,18,20,7175,-967,-12742,-7326,1481,1298,-460,19,30,27
1883,22,49,74,39,38,23,20,20,7179,-964,-12742,-7323,1487,1303,-456,17,31,6
1906,20,48,70,40,32,25,20,21,7185,-963,-12741,-7319,1463,1277,-437,19,29,14
1921,20,50,75,39,35,25,20,20,7188,-963,-12742,-7313,1446,1283,-430,28,9,32
1943,20,46,69,38,34,25,22,22,7192,-968,-12744,-7305,1463,1289,-440,28,3,54
1966,20,43,63,37,35,23,24,21,7198,-974,-12745,-7296,1483,1294,-447,25,8,65
1981,19,40,61,39,36,24,24,23,7204,-980,-12746,-7289,1487,1297,-434,19,6,62
2003,19,44,60,39,39,21,22,21,7211,-987,-12746,-7281,1481,1267,-450,16,11,58
2026,19,49,54,39,33,24,26,20,7217,-993,-12747,-7274,1475,1265,-442,18,11,57
2041,22,48,48,40,33,25,26,20,7224,-998,-12747,-7264,1474,1267,-435,31,14,62
2063,23,47,53,40,34,26,24,20,7229,-1004,-12750,-7255,1469,1278,-440,35,0,71
2086,23,55,53,34,34,24,22,18,7234,-1011,-12753,-7243,1482,1288,-442,41,-9,78
2101,22,55,55,32,33,23,22,19,7240,-1020,-12754,-7233,1513,1284,-439,34,-6,79
2123,20,50,60,35,45,22,20,20,7249,-1028,-12754,-7223,1531,1283,-436,27,11,75
2146,18,48,63,37,46,20,18,18,7260,-1033,-12753,-7213,1524,1295,-443,39,28,80
2161,15,46,62,40,48,20,18,22,7273,-1036,-12752,-7202,1531,1295,-462,39,51,73
2183,14,36,60,40,48,20,18,25,7282,-1038,-12753,-7190,1542,1284,-480,37,41,59
2206,15,27,67,41,48,23,20,25,7288,-1040,-12755,-7180,1536,1273,-481,36,23,43
2229,16,30,70,37,36,23,18,25,7294,-1044,-12757,-7171,1546,1268,-477,27,17,40
2243,16,26,67,43,49,31,23,24,7299,-1049,-12757,-7164,1549,1271,-471,15,14,48
2266,16,26,65,42,47,30,23,21,7307,-1054,-12757,-7156,1558,1267,-488,9,30,49
2281,17,27,63,41,48,31,24,18,7312,-1059,-12757,-7151,1535,1259,-471,3,16,43
2303,17,27,55,39,48,30,24,18,7315,-1065,-12757,-7146,1521,1243,-469,0,5,39
2326,18,26,48,38,48,28,24,18,7317,-1072,-12759,-7139,1533,1233,-466,8,-10,36
2341,18,30,49,31,34,20,24,18,7320,-1075,-12761,-7133,1538,1244,-472,15,5,27
2363,20,30,50,32,37,21,24,18,7320,-1079,-12764,-7127,1538,1245,-457,19,-19,27
2386,20,34,60,37,35,19,23,18,7318,-1083,-12769,-7119,1549,1255,-474,27,-27,25
2409,21,35,70,41,33,24,30,21,7317,-1087,-12773,-7112,1535,1259,-471,28,-21,33
2423,21,35,70,42,32,24,30,22,7315,-1093,-12777,-7105,1522,1266,-473,20,-31,42
2446,19,33,68,48,35,25,27,22,7311,-1100,-12782,-7100,1509,1267,-467,12,-44,43
2468,18,37,68,47,34,24,27,22,7310,-1107,-12784,-7096,1517,1249,-447,11,-34,45
2483,19,41,63,46,33,27,27,23,7308,-1116,-12787,-7091,1515,1244,-448,11,-39,49
2506,18,39,46,43,35,23,18,22,7307,-1125,-12790,-7086,1504,1238,-444,11,-41,54
2528,18,39,42,50,46,28,24,24,7305,-1137,-12793,-7081,1486,1223,-439,3,-52,67
2543,27,42,47,48,46,29,25,26,7307,-1153,-12793,-7075,1488,1196,-410,-2,-51,87
2566,27,42,49,55,46,29,26,28,7319,-1172,-12790,-7065,1492,1196,-430,0,0,137
2588,30,44,57,58,54,35,32,30,7340,-1196,-12785,-7049,1497,1205,-395,25,18,206
2603,34,49,61,58,55,36,34,28,7372,-1218,-12777,-7026,1523,1245,-442,53,94,253
2626,35,50,62,69,84,42,37,28,7401,-1238,-12768,-7008,1528,1280,-424,38,80,244
2648,28,56,62,81,106,63,45,31,7438,-1251,-12753,-6995,1554,1284,-410,24,149,218
2663,30,54,62,92,117,69,48,31,7469,-1263,-12744,-6977,1580,1294,-456,49,118,214
2686,32,49,63,108,128,88,58,36,7495,-1274,-12737,-6959,1549,1268,-458,51,105,200
2708,30,50,68,119,182,114,70,41,7527,-1290,-12726,-6940,1564,1221,-401,49,106,215
2723,34,51,78,146,243,126,72,45,7560,-1321,-12723,-6906,1577,1193,-467,69,72,317
2746,35,49,87,151,263,130,73,45,7598,-1352,-12716,-6870,1636,1230,-451,79,94,338
2768,34,50,87,150,271,130,70,44,7629,-1374,-12706,-6849,1600,1191,-467,26,110,243
2783,36,59,87,179,276,129,69,58,7641,-1393,-12700,-6844,1540,1138,-446,-47,30,141
2806,42,66,97,189,310,127,74,80,7644,-1421,-12697,-6839,1549,1144,-451,-59,-32,162
2828,44,68,105,200,296,129,75,82,7656,-1445,-12693,-6830,1573,1144,-452,-30,12,172
2843,44,63,95,197,273,115,70,84,7665,-1473,-12684,-6829,1604,1111,-436,-89,-2,140
2866,46,64,94,192,262,115,72,84,7660,-1501,-12683,-6831,1625,1095,-439,-95,-79,85
2888,44,62,100,158,250,100,65,73,7643,-1529,-12691,-6828,1632,1072,-445,-54,-164,57
2903,36,49,88,139,164,73,47,43,7621,-1557,-12708,-6815,1631,1060,-469,-4,-206,64
2926,29,65,295,89,71,39,40,38,7602,-1587,-12724,-6799,1624,1062,-473,2,-196,89
2948,31,65,321,78,69,47,48,32,7610,-1616,-12726,-6780,1676,1058,-432,14,-65,154
2963,31,64,323,84,100,47,48,31,7635,-1644,-12712,-6772,1684,1123,-442,-48,61,197
2986,27,59,321,90,124,55,54,37,7660,-1666,-12699,-6761,1732,1106,-339,6,26,165
3008,29,59,327,88,124,58,52,64,7686,-1670,-12690,-6749,1747,1154,-446,46,108,108
3023,33,35,163,79,127,62,62,73,7707,-1670,-12684,-6737,1686,1125,-455,48,100,82
3046,42,37,102,86,137,67,66,85,7712,-1673,-12685,-6728,1612,1108,-468,32,20,66
3068,42,42,109,99,166,95,74,94,7706,-1689,-12693,-6715,1628,1085,-506,11,-62,86
3084,45,39,122,103,177,102,79,93,7691,-1723,-12706,-6700,1659,1082,-534,-29,-153,140
3106,47,48,132,133,213,112,84,80,7680,-1769,-12711,-6690,1704,1066,-510,-85,-158,179
3128,51,62,140,148,221,113,79,92,7677,-1822,-12706,-6690,1749,1075,-500,-164,-115,199
3143,46,62,155,210,249,139,101,111,7676,-1862,-12697,-6698,1782,1073,-421,-152,-102,121
3165,44,62,153,225,345,128,101,119,7677,-1882,-12688,-6708,1773,1053,-429,-110,-40,32
3188,44,62,145,269,418,124,94,119,7683,-1899,-12675,-6720,1712,1004,-450,-126,21,19
3203,40,63,135,309,536,120,91,117,7714,-1916,-12641,-6744,1689,978,-401,-206,181,61
3225,47,59,129,325,543,133,96,103,7756,-1932,-12595,-6777,1586,989,-421,-274,293,99
3248,47,60,118,309,557,115,72,82,7692,-1971,-12637,-6761,1645,1005,-537,-13,-439,17
3263,51,62,117,370,518,127,65,66,7664,-1997,-12653,-6755,1715,976,-452,-31,-234,1
3285,53,66,113,369,525,146,75,67,7644,-2025,-12666,-6744,1676,993,-486,-27,-182,64
3308,62,71,127,377,524,192,89,73,7629,-2055,-12681,-6725,1672,1024,-507,11,-169,123
3331,83,100,172,442,711,253,97,74,7622,-2081,-12687,-6713,1685,1054,-494,-14,-105,118
3354,97,126,212,486,814,296,120,77,7614,-2102,-12688,-6714,1721,1092,-478,-56,-86,82
3368,97,127,214,467,820,303,123,73,7614,-2123,-12683,-6716,1776,1048,-485,-77,-44,60
3391,96,127,220,494,782,300,122,74,7603,-2142,-12688,-6713,1757,1029,-495,-41,-107,35
3405,95,130,222,517,712,279,116,77,7594,-2149,-12700,-6699,1749,1026,-494,55,-100,12
3428,70,106,193,567,572,226,115,81,7583,-2144,-12716,-6683,1685,1024,-484,108,-91,-32
3451,49,77,152,569,439,176,89,71,7580,-2136,-12722,-6676,1717,1022,-523,50,-5,-47
3465,49,79,166,598,451,181,97,72,7577,-2137,-12729,-6668,1695,1022,-529,31,-28,1
3488,53,91,187,594,457,206,111,74,7571,-2142,-12738,-6655,1663,1023,-510,57,-59,31
3511,48,89,182,625,633,240,120,81,7560,-2146,-12751,-6641,1623,1017,-541,55,-80,25
3525,52,96,187,614,774,282,130,78,7556,-2158,-12754,-6635,1672,1025,-512,-6,-52,55
3548,60,100,189,595,781,287,136,78,7557,-2166,-12755,-6630,1733,1052,-527,-1,-12,40
3571,66,107,189,625,793,303,150,90,7555,-2170,-12758,-6626,1725,1037,-526,8,-27,10
3585,70,106,175,683,927,313,150,89,7546,-2173,-12767,-6617,1684,1018,-556,32,-56,2
3608,72,104,172,689,840,290,146,82,7541,-2174,-12775,-6607,1686,1047,-518,51,-54,16
3631,73,104,180,673,683,253,134,111,7539,-2179,-12774,-6610,1697,1023,-510,-30,-14,-1
3645,66,99,185,689,686,238,128,110,7547,-2184,-12765,-6617,1736,1029,-526,-64,48,15
3668,62,94,177,632,669,218,117,103,7547,-2196,-12765,-6612,1725,972,-573,-31,-11,28
3691,58,102,200,597,496,198,122,111,7543,-2212,-12774,-6595,1689,986,-521,42,-84,78
3705,80,133,224,597,550,315,174,138,7542,-2214,-12784,-6575,1641,1022,-512,105,-47,63
3728,96,163,278,679,655,392,219,152,7546,-2214,-12783,-6572,1663,1067,-511,22,18,43
3751,99,161,275,690,692,398,219,174,7557,-2219,-12768,-6587,1721,1075,-472,-89,61,34
3765,97,159,273,715,777,397,216,191,7576,-2219,-12750,-6600,1757,1051,-461,-67,113,14
3788,101,163,276,736,843,426,226,197,7580,-2223,-12745,-6604,1719,1019,-527,-42,26,15
3811,89,148,275,704,863,375,199,183,7583,-2220,-12745,-6602,1661,1022,-501,22,19,1
3825,80,137,255,675,1060,368,184,179,7586,-2215,-12745,-6601,1614,1020,-478,24,23,10
3848,88,147,274,691,1097,391,201,178,7589,-2217,-12738,-6610,1696,1049,-511,-57,38,8
3871,93,152,278,680,1217,430,204,162,7595,-2222,-12731,-6615,1736,1007,-511,-57,35,7
3885,109,174,301,642,1197,473,232,171,7595,-2223,-12735,-6606,1699,976,-550,28,1,0
3908,123,195,333,719,1288,528,260,181,7587,-2229,-12742,-6601,1635,998,-496,14,-65,25
3931,120,184,306,760,1324,558,255,166,7579,-2233,-12747,-6597,1675,1054,-515,14,-53,20
3945,117,179,294,802,1396,542,243,179,7577,-2237,-12746,-6602,1695,1029,-488,-31,-22,6
3968,118,177,294,861,1348,517,241,195,7586,-2246,-12733,-6613,1753,1021,-479,-84,43,24
3990,97,141,243,846,1327,456,198,181,7592,-2250,-12729,-6613,1737,1020,-510,-22,26,20
4005,80,111,188,764,1217,380,153,172,7585,-2247,-12737,-6606,1691,1023,-534,45,-33,-12
4028,77,114,198,705,1109,349,156,174,7566,-2243,-12757,-6591,1642,1016,-568,89,-107,-24
4050,87,123,202,638,1082,402,169,147,7553,-2246,-12764,-6591,1635,973,-490,-6,-86,-28
4065,85,123,203,571,960,406,172,130,7552,-2254,-12759,-6599,1785,1034,-502,-61,-17,-2
4088,84,121,201,567,957,389,163,118,7553,-2255,-12758,-6599,1780,1037,-489,-10,6,-13
4110,76,103,172,563,929,373,152,107,7551,-2241,-12766,-6590,1727,1014,-547,78,3,-63
4125,70,87,139,454,725,271,105,86,7546,-2224,-12773,-6589,1719,1011,-565,44,17,-103
4148,47,60,107,380,500,168,77,62,7533,-2208,-12781,-6593,1720,1020,-562,18,-26,-127
4170,42,46,87,297,559,107,55,39,7529,-2194,-12783,-6600,1724,1001,-522,5,11,-118
4185,41,41,80,250,567,98,54,39,7525,-2181,-12781,-6612,1726,1030,-535,-36,28,-112
4208,38,37,75,214,541,83,51,34,7524,-2171,-12775,-6628,1744,1048,-553,-68,52,-93
4230,37,37,72,177,514,86,56,32,7515,-2165,-12775,-6639,1707,1022,-572,-57,9,-91
4254,36,41,68,173,477,96,63,36,7503,-2160,-12778,-6649,1693,1019,-539,-45,-35,-96
4268,32,40,58,169,322,90,60,37,7490,-2157,-12778,-6665,1652,1026,-509,-74,-33,-85
4290,30,39,55,168,239,87,60,36,7480,-2156,-12777,-6679,1699,1068,-517,-69,-32,-66
4314,29,37,49,132,212,84,56,34,7475,-2149,-12769,-6701,1695,1074,-486,-90,19,-91
4328,26,34,44,131,201,74,50,32,7479,-2131,-12758,-6724,1685,1051,-486,-73,89,-129
4350,26,27,33,109,140,50,29,25,7491,-2104,-12745,-6743,1698,1025,-485,-38,152,-155
4374,23,20,25,70,119,35,34,21,7503,-2068,-12737,-6757,1716,1029,-498,12,160,-197
4388,23,19,26,48,91,32,33,22,7508,-2021,-12738,-6763,1699,1043,-517,86,142,-231
4410,24,21,28,43,77,28,32,22,7507,-1970,-12746,-6764,1670,1069,-515,136,101,-246
4434,21,20,31,39,57,25,32,23,7491,-1922,-12764,-6762,1622,1122,-554,143,26,-231
4448,17,22,34,36,50,24,32,24,7473,-1888,-12777,-6765,1613,1124,-515,93,-18,-188
4470,19,22,37,32,34,21,18,23,7459,-1869,-12781,-6781,1641,1108,-507,-24,-16,-155
4493,18,25,36,32,33,20,19,23,7439,-1859,-12782,-6804,1654,1110,-542,-100,-33,-155
4508,19,26,34,30,30,21,22,23,7413,-1848,-12787,-6824,1651,1116,-549,-79,-69,-169
4530,21,28,39,23,25,22,24,21,7383,-1831,-12800,-6837,1615,1113,-525,-15,-106,-189
4553,22,27,41,19,22,20,25,20,7351,-1810,-12817,-6845,1583,1107,-506,36,-119,-199
4576,22,34,43,20,23,22,28,19,7324,-1780,-12833,-6852,1564,1134,-499,66,-85,-205
4590,24,33,49,19,21,22,26,21,7306,-1750,-12841,-6864,1563,1149,-480,45,-28,-196
4614,22,30,56,21,23,21,24,20,7294,-1726,-12843,-6879,1568,1138,-461,5,-12,-165
4628,23,29,53,21,23,21,21,23,7285,-1707,-12839,-6901,1585,1185,-476,-48,17,-140
4650,21,31,52,21,27,22,20,22,7280,-1693,-12830,-6926,1612,1170,-461,-87,23,-133
4673,19,35,58,26,30,22,17,22,7276,-1676,-12820,-6953,1620,1189,-462,-89,45,-143
4688,15,35,61,28,31,27,23,21,7276,-1656,-12809,-6978,1611,1177,-466,-73,73,-150
4710,19,38,61,28,32,31,25,20,7279,-1631,-12799,-7000,1596,1175,-465,-51,98,-152
4733,17,38,61,31,33,33,26,18,7283,-1603,-12789,-7019,1575,1193,-486,-34,122,-155
4748,16,36,58,31,32,35,29,19,7286,-1573,-12780,-7039,1580,1214,-476,-29,113,-154
4770,19,24,50,27,28,35,30,21,7285,-1547,-12774,-7058,1564,1222,-488,-37,91,-145
4794,21,26,43,24,29,31,25,19,7280,-1527,-12766,-7081,1554,1228,-474,-66,59,-138
4808,19,22,37,23,28,27,24,20,7271,-1513,-12760,-7105,1540,1221,-470,-93,26,-125
4831,21,25,49,20,30,24,23,21,7259,-1505,-12753,-7130,1514,1200,-446,-104,-3,-109
16,Repeat 10,,,,,,,,,,,,,,,,,
